ID,CIPFAMILY,CIPCode,ACTIONCODE,ReportUnder,CIPTITLE,CIPDESCR,AuditChangeUserName,AuditChangeDate
1008,15,15.1102,,,Surveying Technology/Surveying.,"A program that prepares individuals to apply mathematical and scientific principles to the delineation, determination, planning and positioning of land tracts, land and water boundaries, land contours and features; and the preparation of related maps, charts and reports.  Includes instruction in applied geodesy, computer graphics, photointerpretation, plane and geodetic surveying, mensuration, traversing, survey equipment operation and maintenance, instrument calibration, and basic cartography.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1009,15,15.1103,,,Hydraulics and Fluid Power Technology/Technician.,"A program that prepares individuals to apply basic engineering principles and technical skills in support of engineers and other professionals engaged in developing and using fluid power and transportation systems.  Includes instruction in fluid mechanics and hydraulics principles, fluid power systems, pipeline and pumping systems, design and operational testing, inspection and maintenance procedures, related instrumentation, and report preparation.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1010,15,15.1199,N,,"Engineering-Related Technologies, Other.",(NEW)  Any programs in engineering-related technologies and technicians not listed above.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1011,15,15.12,N,,Computer Engineering Technologies/Technicians.,(NEW)  Instructional content for this group of programs is defined in codes 15.1201- 15.1299.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1012,15,15.1201,M,,Computer Engineering Technology/Technician.,"A program that prepares individuals to apply basic engineering principles and technical skills in support of computer engineers engaged in designing and developing computer systems and installations.  Includes instruction in computer electronics and programming, prototype development and testing, systems installation and testing, solid state and microminiature circuitry, peripheral equipment, and report preparation. (Moved from 15.0301)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1013,15,15.1202,N,,Computer Technology/Computer Systems Technology.,"(NEW) A program that prepares individuals to apply basic engineering principles and technical skills in support of professionals who use computer systems.  Includes instruction in basic computer design and architecture, programming, problems of specific computer applications, component and system maintenance and inspection procedures, hardware and software problem diagnosis and repair, and report preparation.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1014,15,-----,,47.0104,Computer Installation and Repair Technology/Technician.,(Report under 47.0104),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1015,15,15.1203,N,,Computer Hardware Technology/Technician.,"(NEW) A program that prepares individuals to apply basic engineering principles and technical skills to support engineers in designing computer hardware and peripheral systems.  Includes instruction in computer systems design, computer architecture, computer electronics, processors, peripherals, testing equipment, and computer manufacturing processes.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1016,15,15.1204,N,,Computer Software Technology/Technician.,"(NEW) A program that prepares individuals to apply basic engineering principles and technical skills to support engineers in developing, implementing, and evaluation computer software and program applications.  Includes instruction in computer programming,  programming languages, databases, user interfaces, networking and warehousing, encryption and security, software testing and evaluation, and customization.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1017,15,15.1299,N,,"Computer Engineering Technologies/Technicians, Other.",(NEW)  Any instructional program in computer engineering technologies not listed above.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1018,15,15.13,N,,Drafting/Design Engineering Technologies/Technicians.,(NEW)  Instructional content for this group of programs is defined in codes 15.1301- 15.1399.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1019,15,15.1301,M,,"Drafting and Design Technology/Technician, General.","A program that prepares individuals to generally apply technical skills to create working drawings and computer simulations for a variety of applications.  Includes instruction in specification interpretation, dimensioning techniques, drafting calculations, material estimation, technical communications, computer applications, and interpersonal communications.  (Moved from 48.0101)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1020,15,15.1302,N,,CAD/CADD Drafting and/or Design Technology/Technician.,"(NEW)  A program that prepares individuals to apply technical skills and advanced computer software and hardware to the creation of graphic representations and simulations in support of engineering projects.  Includes instruction in engineering graphics, two-dimensional and three-dimensional engineering design, solids modeling, engineering animation, computer-aided drafting (CAD), computer-aided design (CADD), and auto-CAD techniques.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1021,15,15.1303,M,,Architectural Drafting and Architectural CAD/CADD.,"A program that prepares individuals to apply technical knowledge and skills to develop working drawings and electronic simulations for architectural and related construction projects.  Includes instruction in basic construction and structural design, architectural rendering, architectural-aided drafting (CAD), layout and designs, architectural blueprint interpretation, building materials, and basic structural wiring diagramming.  (Moved from 48.0102)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1022,15,15.1304,M,,Civil Drafting and Civil Engineering CAD/CADD.,"A program that prepares individuals to apply technical knowledge and skills to develop working drawing and electronic simulations in support of civil engineers, geological engineers, and related professionals.  Includes instruction in basic civil engineering principles, geological and seismographic mapping, machine drafting, computer-aided drafting (CAD), pipe drafting, survey interpretation, and blueprint reading.  (Moved from 48.0103)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1023,15,15.1305,M,,Electrical/Electronics Drafting and Electrical/Electronics CAD/CADD.,"A program that prepares individuals to apply technical knowledge and skills to develop working schematics and representations in support of electrical/electronic engineers, computer engineers, and related professionals.  Includes instruction in basic electronics, electrical systems and computer layouts; electrode-mechanical drafting; manufacturing circuitry; computer-aided drafting (CAD); and electrical systems specification interpretation.  (Moved from 48.0104)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1024,15,15.1306,M,,Mechanical Drafting and Mechanical Drafting CAD/CADD.,"A program that prepares individuals to apply technical knowledge and skills to develop working drawings and electronic simulations in support of mechanical and industrial engineers, and related professionals.  Includes instruction in manufacturing materials and processes, mechanical drafting, electrode-mechanical drafting, basic metallurgy, geometric dimensioning and tolerancing, blueprint reading and technical communication.   (Moved from 48.0105)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1025,15,15.1399,N,,"Drafting/Design Engineering Technologies/Technicians, Other.",(NEW)  Any instructional program in drafting/design engineering technologies not listed above.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1026,15,15.14,N,,Nuclear Engineering Technologies/Technicians.,(NEW)  Instructional content is defined in code 15.1401.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1027,15,15.1401,N,,Nuclear Engineering Technology/Technician.,"(NEW)  A program that prepares individuals to apply basic engineering, knowledge and technical skills in support of engineer and other professionals operating nuclear facilities and engaged in nuclear applications and safety procedures.  Includes instruction in physics, nuclear science, nuclear systems, nuclear plant and systems design, radiological safety, radiological applications, and applicable law and regulations.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1028,15,15.15,N,,Engineering-Related Fields.,(NEW)  Instructional content is defined in code 15.1501.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
