Source,SourceYear,LookupName,LookupCd,LookupDesc,LookupCategory1,LookupCategory2,LookupCategory3
IPEDS_HD,2014,F1SYSCOD,129030,MO - Harrisonville Cass R-IX School District,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,129050,MO - Marshall Public School System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,129070,MO - Metropolitan Community Colleges,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,129080,MO - Missouri State University,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,129090,MO - Pike County R-3 School District,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,129100,MO - Platte County R3 School District,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,129120,MO - Rolla Public School District,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,129130,MO - Warrensburg School District,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,129140,MO - St Louis Community College District,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,129150,MO - Truman Medical Centers Inc,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,129160,MO - University of Missouri,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,129170,MO - Washington School District,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,130010,MT - Chippewa-Cree Tribal Ordinance,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,130020,MT - Montana University System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,131010,NE - Nebraska State College System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,131020,NE - University of Nebraska,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,132010,NV - Nevada System of Higher Education,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,133010,NH - Community College System of New Hampshire,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,133020,NH - University System of New Hampshire,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,134010,NJ - Bergen County Technical Schools,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,134020,NJ - State of New Jersey,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,135010,NM - Eastern New Mexico University,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,135020,NM - New Mexico State University System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,135030,NM - University of New Mexico,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,136010,NY - City University of New York,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,136020,NY - New York State Education Department,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,136040,NY - State University of New York System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,136050,NY - Syracuse City School District,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,137010,NC - Carolinas HealthCare System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,137020,NC - North Carolina Community College System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,137030,NC - University of North Carolina,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,138010,ND - North Dakota University System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,139010,OH - Akron Public School System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,139020,OH - Cuyahoga Valley Career Center,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,139030,OH - Eastland-Fairfield Career and Technical Schools,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,139040,OH - Greene County Board of Education,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,139050,OH - Knox County Career County School Board,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,139060,OH - Ohio University,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,139090,OH - The University System of Ohio,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,139100,OH - Tri-Rivers JVSD,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,139110,OH - Vanguard-Sentinel Career Centers,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,139130,OH - Wayne County Joint Vocational School District,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,139140,OH - Willoughby-Eastlake City Schools,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,140020,OK - Oklahoma Department of Career and Technology Education,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,140030,OK - Oklahoma State System of Higher Education,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,140050,OK - Regional University System of Oklahoma,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,141010,OR - Community Colleges and Workforce Development,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,141020,OR - Oregon University System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,142010,PA - Hanover Public School District,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,142020,PA - Joint Operating Committee for the ICTC,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,142030,PA - Joint Operating Committee of the Somerset County Technology,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,142050,PA - Pennsylvania State System of Higher Education,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,142060,PA - The Pennsylvania State University,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,142070,PA - University of Pittsburgh,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,144010,RI - Rhode Island Board of Education,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,145010,SC - South Carolina Commission of Higher Education,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,145020,SC - South Carolina Technical College System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,145030,SC - University of South Carolina,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,146010,SD - South Dakota Board of Education,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,146020,SD - South Dakota Board of Regents,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,147010,TN - The State University and Community College System of Tennessee,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,147020,TN - The University of Tennessee System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,148010,TX - Alamo Colleges,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,148020,TX - Texas A&M University System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,148030,TX - Texas State Technical College System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,148040,TX - Texas State University System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,148050,TX - Texas Tech University System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,148060,TX - The University of Texas System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,148070,TX - University of Houston System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,148080,TX - University of North Texas System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,149010,UT - Utah College of Applied Technology,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,149020,UT - Utah System of Higher Education,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,150010,VT - Vermont State Colleges,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,151020,VA - Virginia Beach City Public Schools,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,151030,VA - Virginia Community College System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,153010,WA - University of Washington,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,153020,WA - Washington State Board for Community and Technical Colleges,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,154010,WV - Cabell County School System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,154020,WV - Mercer County Schools,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,154030,WV - Mineral County Schools,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,154040,WV - Monongalia County Board of Education,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,154050,WV - Raleigh County Board of Education,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,154060,WV - West Virginia Community and Technical College System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,154070,"WV - West Virginia Department of Education, Fayette County Schools",NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,154080,WV - West Virginia Higher Education Policy Commission,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,155010,WI - University of Wisconsin System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,155020,WI - Wisconsin Technical College System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,172010,PR - Puerto Rico State Department of Education,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,172020,PR - University of Puerto Rico,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200010,Abington Memorial Hospital,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200020,Academy of the New Church,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200030,Albany Medical Center,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200040,Alegent Health,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200050,Alliant International University,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200060,American Academy of Dramatic Arts,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200070,American Indian OIC,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200080,Antioch University,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200090,Archdiocese of New Orleans,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200100,Arnot Ogden Medical Center,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200110,Association for Research and Enlightenment,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200120,Augustana College Association,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200130,Averett University,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200140,Baker College System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200150,Baptist Health,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200160,Baptist Memorial Health Care Corporation,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200170,Bard College,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200180,Barnes-Jewish Hospital,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200190,Bellin Health Systems,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200200,Beth Israel Medical Center,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200220,Bethel University,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200230,Bon Secours Health System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200250,Calexico Community Action Council,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200260,Caney Creek Community Center Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200290,Casa Loma College Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200300,Cathedral Baptist Church,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200320,Catholic Health Initiatives,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200330,Center for Employment Training,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200333,Center for Excellence in Higher Education,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200340,Centra Health,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200350,Central Methodist University,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200370,Centro de Educacion Multidisciplinaria Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200380,Chapman University,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200390,Church of God Mission Board of Puerto Rico,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200410,City College Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200420,Cleveland Clinic,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200430,Columbia International University,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200440,Columbus College of Art and Design Board of Trustees,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200450,Concordia University System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200460,Conemaugh Health Systems,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200470,Cooper University Hospital,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200480,CoxHealth,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200490,Cranbrook Educational Community,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200500,Crouse Health Hospital Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200510,Dominican University,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200520,Durham Regional Hospital,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200530,EDP College of Puerto Rico Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200540,Ecclesia Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200550,Elizabethtown College,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200560,Frank Lloyd Wright Foundation,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200570,General Health System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200580,Geneva General Hospital,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200590,Goddard College Corporation,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200600,Graceland University,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200610,Graham Hospital,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200620,Hallmark Health Systems Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200630,Hazelden Foundation Board of Governors,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200640,Hebrew Union College,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200650,Hellenic College Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200670,Holy Name Hospital,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200680,Hood Theological Seminary Board of Trustees,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200690,Hospital Ryder Memorial Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200710,Humphreys College,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200720,Husson College,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200740,Iowa Health System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200750,JEVS Human Services,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200760,JFK Health System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200770,Jefferson Regional Medical System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200780,Johnson & Wales University,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200783,Johnson University,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200790,Kettering Health Network,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200800,Knights of Columbus Family Life Bureau Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200810,Lewistown Hospital,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200815,Linfield Colleges,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200820,Los Angeles Jewish Home,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200840,Lutheran Bible Institute of Seattle,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200850,Marlboro College,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200860,Mayo Clinic,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200880,Mercy,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200890,Methodist Health System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200900,Methodist Medical Center of Illinois,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200910,Millcreek Health System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200913,Middlebury College,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200920,Mission Group Kansas Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200930,National University System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200960,New England School of Law Corporation,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200970,New York Botanical Garden,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200980,New York Methodist Hospital,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,200990,Northwood University,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201000,Not-for-profit 501C3 Corporation,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201010,OSF Healthcare,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201020,Ohio Valley General Hospital,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201030,Palm Beach Atlantic University Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201040,Palmer College Foundation,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201050,Partners Health Care,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201070,Pierce Mortuary Colleges Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201080,Pittsburgh Mercy Health System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201090,Polytechnic University,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201100,Pontifical Catholic University of Puerto Rico Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201110,Private Industry Council of Westmorland/Fayette Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201140,Providence Health and Services,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201150,Reading Hospital and Medical Center,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201160,Regis Corporation,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201170,Remington College Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201200,Resurrection Health Care,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201210,Reynolds Memorial Hospital Board of Directors,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201220,Riverside Health System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201240,Saint Joseph's Medical Center,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201250,Saint Vincent College Corporation,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201260,Sanford Health,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201290,Shadow Mountain Ministries,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201300,Sharon Regional Health System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201310,Shorter College,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201320,Sistema Universitario Ana G. Mendez,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201330,Sor Isolina Ferre Centers Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201350,Southeast Missouri Hospital,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201360,Saint James Mercy Hospital,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201370,Saint John's Hospital,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201380,Saint John's Regional Health Center,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201390,Saint Joseph Hospital,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201400,Saint Joseph's Hospital Health Center,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201410,Saint Francis Medical Center,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201420,Saint John's College,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201430,Sutter Health,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201440,TechMission,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201450,Temple University Health System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201460,The Chicago School of Professional Psychology,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201470,The Claremont Colleges,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201480,The RAND Corporation,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201490,The Santa Barbara and Ventura Colleges of Law,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201500,Touro College and University System,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201510,Tri-City Baptist Ministries,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201520,Trinity Medical Center - Iowa Health,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201530,Universidad Interamericana de Puerto Rico,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201540,Universidad Politecnica,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201550,University of Pittsburgh Medical Center,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201560,Via Health,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201570,Whitworth University,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201580,Widener University,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,201590,Word of Life Fellowship Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300010,A Technological Advantage Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300032,American National University,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300070,ATI Enterprises Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300100,Academy of Hair Design Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300120,Acupuncture Center Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300130,Adcon Technical Institute Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300150,Advanced Barber College & Hair Design Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300160,Allen School,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300170,Alta Colleges Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300180,Altoona Beauty School Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300200,American Beauty Academy,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300210,American Career College Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300230,American Colleges of Hairstyling Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300260,American Educational College Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300280,American Higher Education Development Corporation,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300290,American Institute,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300300,American Institute of Medical Dental Technology Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300310,American Institute of Technology Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300320,American Public Education Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300340,Apollo Group,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300350,Arthur's Beauty College Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300360,Asia Business Consultants,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300370,Atlanta's John Marshall Law School,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300380,Automeca Technical College Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300390,Automotive Training Center Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300400,Aveda Institute,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300410,B & H Education Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300420,BARBEC Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300430,Babylon Beauty School of Smithtown Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300440,Baptist Health System VHS San Antonio Partners LLC,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300450,Bayshire Academy of Beauty Craft Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300470,Beauty Boutique Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300490,Beauty Careers Institute Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300500,Beauty First joint corporation,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300510,Beauty World Corporation,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300530,Berkeley College/Berkeley Education Services,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300550,Bradford Schools Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300570,Bridgepoint Education,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300580,BrightStar Education Group,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300590,Broadview Institute Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300610,Broken Arrow Beauty College Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300620,"Brookline College, LLC",NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300623,Brown Aveda,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300630,Bryan Career College Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300650,Bryant & Stratton College,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300660,Buchanan Beauty College,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300670,Bullen and Wilson LLC,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300680,Burnikel Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300690,Clido Inc.,NA,NA,NA
IPEDS_HD,2014,F1SYSCOD,300700,CNT CORPORATION,NA,NA,NA
