AUNumber,PubSchOrBranchNumber,NCESIdNumber,AddressLine1,AddressLine2,AddressCity,AddressStatePostalCd,AddressZipCd,AddressZipCdP4,AgencyTypeDesc,LocaleCodeFK
479005224,0,"440457 ",20075 Watertower Blvd,,Brookfield,WI,53045,3573,NULL,NULL
479005814,0,"227216 ",Chestnut Ave.,,Denton,TX,76203,1277,NULL,NULL
479006394,0,"181464 ",14th and R St,,Lincoln,NE,68588,"    ",NULL,NULL
479006801,0,"153108 ",812 University,,Pella,IA,50219,"    ",NULL,NULL
479006914,0,"167792 ",84 Alford Rd,,Great Barrington,MA,01230,9702,NULL,NULL
479007263,0,"193751 ",2360 State Route 89,,Seneca Falls,NY,13148,0800,NULL,NULL
479007400,0,"151458 ",5699 Coventry Lane,,Fort Wayne,IN,46804,7145,NULL,NULL
479008249,0,"245847 ",801 Garden St- Suite 101,,Santa Barbara,CA,93101,1581,NULL,NULL
479008582,0,"181011 ",2848 College Dr,,Blair,NE,68008,"    ",NULL,NULL
479008915,0,"221953 ",60 Shiloh Road,,Greeneville,TN,37743,"    ",NULL,NULL
479009549,0,"458210 ",1477 S Manchester Ave,,Anaheim,CA,92802,"    ",NULL,NULL
479009836,0,"237950 ",405 Fayette Pike,,Montgomery,WV,25136,"    ",NULL,NULL
479009847,0,"141486 ",3140 Waialae Avenue,,Honolulu,HI,96816,1578,NULL,NULL
480000314,0,"229063 ",3100 Cleburne St,,Houston,TX,77004,"    ",NULL,NULL
480000586,0,"408039 ",3000 E.Coliseum Blvd.,,Fort Wayne,IN,46805,"    ",NULL,NULL
480001067,0,"193052 ",425 E 9th St,,Brooklyn,NY,11218,"    ",NULL,NULL
480001171,0,"140252 ",1269 Barclay Circle,,Marietta,GA,30060,"    ",NULL,NULL
480002006,0,"128780 ",55 Paul J Manafort Dr,,New Britain,CT,06053,2142,NULL,NULL
480002098,0,"221856 ",1815 Union Ave,,Chattanooga,TN,37404,"    ",NULL,NULL
480002375,0,"137953 ",800 Hammond Blvd,,Jacksonville,FL,32221,"    ",NULL,NULL
480002378,0,"460349 ",8 Abbott Park Pl,,Providence,RI,02903,"    ",NULL,NULL
480002895,0,"128683 ",2279 Mount Vernon Road,,Southington,CT,06489,1057,NULL,NULL
480003333,0,"224004 ",11400 Concordia University Dr.,,Austin,TX,78726,"    ",NULL,NULL
480003406,0,"445407 ",7700 France Ave. S.- Ste. 575,,Edina,MN,55435,5876,NULL,NULL
480003838,0,"134608 ",3209 Virginia Ave,,Fort Pierce,FL,34981,5596,NULL,NULL
480003912,0,"454625 ",78 Global Dr-Ste 200,,Greenville,SC,29607,"    ",NULL,NULL
480003951,0,"381459 ",4222 E Thomas Rd Ste 400,,Phoenix,AZ,85018,7607,NULL,NULL
480004662,0,"232937 ",700 Park Ave,,Norfolk,VA,23504,8000,NULL,NULL
480005054,0,"203544 ",3737 Southern Blvd,,Kettering,OH,45429,1299,NULL,NULL
480005099,0,"152798 ",1990 Heath St,,Waterloo,IA,50703,1999,NULL,NULL
480005108,0,"101453 ",3625 Helton Dr,,Florence,AL,35630,9977,NULL,NULL
480005238,0,"151351 ",107 South Indiana Ave.,,Bloomington,IN,47405,7000,NULL,NULL
480005356,0,"193016 ",555 Broadway,,Dobbs Ferry,NY,10522,"    ",NULL,NULL
480006141,0,"207847 ",Fifth and University,,Durant,OK,74701,0609,NULL,NULL
480007435,0,"230816 ",One College Drive,,Bennington,VT,05201,6003,NULL,NULL
480007463,0,"233921 ",,,Blacksburg,VA,24061,0131,NULL,NULL
480007568,0,"456436 ",13500 Powers Court Ste 100,,Fort Myers,FL,33912,"    ",NULL,NULL
480007841,0,"172699 ",1903 West Michigan Avenue,,Kalamazoo,MI,49008,5167,NULL,NULL
480007898,0,"142461 ",623 S. Holly St,,Nampa,ID,83686,5897,NULL,NULL
480008165,0,"147590 ",200 E Roosevelt Rd,,Lombard,IL,60148,4583,NULL,NULL
480008167,0,"169327 ",3601 Plymouth Rd,,Ann Arbor,MI,48105,2659,NULL,NULL
480008328,0,"186432 ",2641 Kennedy Blvd,,Jersey City,NJ,07306,5997,NULL,NULL
480008602,0,"234216 ",1980 Gallows Rd,,Vienna,VA,22182,"    ",NULL,NULL
480008696,0,"223232 ",500 Speight Ave.,,Waco,TX,76798,"    ",NULL,NULL
480008842,0,"432533 ",2900 31st St,,Santa Monica,CA,90405,3035,NULL,NULL
480009511,0,"177083 ",37174 State Hwy V V,,Conception,MO,64433,0502,NULL,NULL
480009577,0,"135717 ",300 NE 2nd Ave.,,Miami,FL,33132,2297,NULL,NULL
480009845,0,"140696 ",4484 Peachtree Rd NE,,Atlanta,GA,30319,2797,NULL,NULL
480009903,0,"200253 ",500 University Ave W,,Minot,ND,58707,"    ",NULL,NULL
481000079,0,"164438 ",10 High St Ste 204,,Boston,MA,02110,"    ",NULL,NULL
481000342,0,"103778 ",1 Global Place,,Glendale,AZ,85306,6000,NULL,NULL
481000517,0,"133085 ",3400 Gulf to Bay Blvd,,Clearwater,FL,33759,4595,NULL,NULL
481001334,0,"220312 ",225 Hiwassee College Drive,,Madisonville,TN,37354,4001,NULL,NULL
481001511,0,"225575 ",900 Chicon St,,Austin,TX,78702,2795,NULL,NULL
481001660,0,"137209 ",100 Weldon Blvd,,Sanford,FL,32773,6199,NULL,NULL
481002271,0,"243744 ",,,Stanford,CA,94305,"    ",NULL,NULL
481002980,0,"164915 ",1581 Beacon Street,,Brookline,MA,02446,"    ",NULL,NULL
481003440,0,"421832 ",3000 Wakefield Crossing Drive,,Raleigh,NC,27614,7076,NULL,NULL
481003448,0,"157632 ",2735 Bardstown Rd,,Saint Catharine,KY,40061,"    ",NULL,NULL
481003455,0,"121345 ",550 N College Ave,,Claremont,CA,91711,6319,NULL,NULL
481003984,0,"180595 ",1511 Poly Drive,,Billings,MT,59102,1796,NULL,NULL
481004688,0,"175856 ",1440 J R Lynch St,,Jackson,MS,39217,"    ",NULL,NULL
481004855,0,"440749 ",1000 Ellsworth Street  Suite 2400-B,,Ellsworth AFB,SD,57706,"    ",NULL,NULL
481005020,0,"148487 ",430 S Michigan Ave,,Chicago,IL,60605,1394,NULL,NULL
481005552,0,"414160 ",2800 Springport Rd,,Jackson,MI,49202,1290,NULL,NULL
481005739,0,"206330 ",579 College Way,,Urbana,OH,43078,2091,NULL,NULL
481006274,0,"115773 ",6650 Inglewood Ave,,Stockton,CA,95207,3896,NULL,NULL
481006689,0,"165802 ",118 Beacon Street,,Boston,MA,02116,"    ",NULL,NULL
481007513,0,"232256 ",College Road,,Hampden-Sydney,VA,23943,0128,NULL,NULL
481008341,0,"153658 ",101 Jessup Hall,,Iowa City,IA,52242,1316,NULL,NULL
481008539,0,"184603 ",1000 River Rd,,Teaneck,NJ,07666,"    ",NULL,NULL
481008718,0,"119270 ",6752 Hollywood Blvd.,,Hollywood,CA,90028,"    ",NULL,NULL
481008768,0,"381617 ",3403 Lapeer Road,,Port Huron,MI,48060,"    ",NULL,NULL
481008940,0,"157447 ",Nunn Drive,,Highland Heights,KY,41099,"    ",NULL,NULL
481009079,0,"446765 ",5511 Capital Center Dr Ste 390,,Raleigh,NC,27606,3380,NULL,NULL
481009556,0,"183062 ",229 Main Street,,Keene,NH,03435,1506,NULL,NULL
481009820,0,"120944 ",90 E Tasman Dr,,San Jose,CA,95134,1617,NULL,NULL
482000120,0,"220701 ",433 West Madison Street,,Pulaski,TN,38478,2799,NULL,NULL
482000423,0,"405058 ",1690 60th Street,,Brooklyn,NY,11204,"    ",NULL,NULL
482003111,0,"180461 ",Montana State University,,Bozeman,MT,59717,"    ",NULL,NULL
482003794,0,"437051 ",300 Gateway Centre Pky,,Richmond,VA,23235,5139,NULL,NULL
482004906,0,"189264 ",2127 82nd St,,Brooklyn,NY,11214,"    ",NULL,NULL
482004936,0,"139931 ",Hwy 301 South,,Statesboro,GA,30460,"    ",NULL,NULL
482004952,0,"193070 ",145 E Broadway,,New York,NY,10002,6301,NULL,NULL
482005855,0,"151166 ",550 East Washington Street,,Indianapolis,IN,46204,2611,NULL,NULL
482006215,0,"404648 ",9600 E 13th St,,Cadillac,MI,49601,9600,NULL,NULL
482006625,0,"196413 ",,,Syracuse,NY,13244,5040,NULL,NULL
482007085,0,"225511 ",212 E. Cullen Building,,Houston,TX,77204,2018,NULL,NULL
482007531,0,"442170 ",616 Marriott Dr Ste 150,,Nashville,TN,37214,5048,NULL,NULL
482007631,0,"181127 ",710 N Turner Ave,,Hastings,NE,68901,"    ",NULL,NULL
482009077,0,"226231 ",2100 S Mobberly Ave,,Longview,TX,75607,7001,NULL,NULL
482009252,0,"241216 ",Colton St. # 9,,Guaynabo,PR,00970,"    ",NULL,NULL
483000332,0,"145600 ",601 S Morgan,,Chicago,IL,60607,"    ",NULL,NULL
483000366,0,"228653 ",301 University Blvd,,Galveston,TX,77555,0129,NULL,NULL
483000482,0,"381741 ",6050 Erin Park Drive,,Colorado Springs,CO,80918,3401,NULL,NULL
483000532,0,"430591 ",455 Arkansas St,,San Francisco,CA,94107,"    ",NULL,NULL
483000918,0,"163046 ",4501 N Charles St,,Baltimore,MD,21210,2699,NULL,NULL
483001208,0,"204936 ",1 Grove Street,,Westerville,OH,43081,"    ",NULL,NULL
483001572,0,"157377 ",512 E. Stephens St,,Midway,KY,40347,1120,NULL,NULL
483001770,0,"436818 ",55 West Main Street- Suite 500,,Waterbury,CT,06702,"    ",NULL,NULL
483001888,0,"245953 ",3500 SW 119th St,,Oklahoma City,OK,73170,9797,NULL,NULL
483002061,0,"441937 ",One University Dr,,Camarillo,CA,93012,"    ",NULL,NULL
483003564,0,"182290 ",,,Reno,NV,89557,"    ",NULL,NULL
483004162,0,"164632 ",588 Longmeadow Street,,Longmeadow,MA,01106,"    ",NULL,NULL
483004322,0,"199148 ",1000 Spring Garden St,,Greensboro,NC,27402,6170,NULL,NULL
483004755,0,"455813 ",620 Michigan Ave NE McGivney Hall,,Washington,DC,20064,"    ",NULL,NULL
483005179,0,"228884 ",2404 N. Grand Avenue,,Tyler,TX,75702,"    ",NULL,NULL
483005206,0,"404082 ",34950 Little Mack Ave,,Clinton Township,MI,48035,"    ",NULL,NULL
483005898,0,"106458 ",2105 E. Aggie Road,,Jonesboro,AR,72401,"    ",NULL,NULL
483006152,0,"189413 ",3755 Broadway,,New York,NY,10032,1560,NULL,NULL
483006585,0,"447236 ",5416 East Baseline Ste. 200,,Mesa,AZ,85206,"    ",NULL,NULL
483006844,0,"173124 ",1500 Birchmont Dr,,Bemidji,MN,56601,"    ",NULL,NULL
483006861,0,"178402 ",5100 Rockhill Rd,,Kansas City,MO,64110,"    ",NULL,NULL
483007030,0,"450544 ",1615 Murray Canyon Road- Suite 100,,San Diego,CA,92108,"    ",NULL,NULL
483007348,0,"188207 ",3960  San Felipe,,Santa Fe,NM,87507,"    ",NULL,NULL
483007406,0,"444990 ",444 Appleyard Dr,,Tallahassee,FL,32304,"    ",NULL,NULL
483008410,0,"445276 ",2309 Parklake Drive NE,,Atlanta,GA,30345,"    ",NULL,NULL
483008731,0,"164641 ",122 Commonwealth Avenue,,Boston,MA,02116,"    ",NULL,NULL
483009594,0,"229179 ",304 Administration Dr,,Denton,TX,76201,"    ",NULL,NULL
483009804,0,"449348 ",904 Oakwood Ave,,Huntsville,AL,35811,1632,NULL,NULL
483009968,0,"443915 ",One Research Dr,,Westborough,MA,01581,3906,NULL,NULL
484000927,0,"420316 ",2800 Bob Wallace Ave,,Huntsville,AL,35805,9945,NULL,NULL
484000940,0,"456782 ",11500 193rd Ave NW,,Elk River,MN,55330,"    ",NULL,NULL
484000951,0,"163851 ",1101 Camden Ave,,Salisbury,MD,21801,6862,NULL,NULL
484001477,0,"149231 ",Il State Rte 157,,Edwardsville,IL,62026,1001,NULL,NULL
484001603,0,"194541 ",Six Metrotech Ctr,,Brooklyn,NY,11201,"    ",NULL,NULL
484001845,0,"136701 ",10701 S Military Tr,,Boynton Beach,FL,33436,4899,NULL,NULL
484001891,0,"140960 ",3219 College Street,,Savannah,GA,31404,5310,NULL,NULL
484001984,0,"450571 ",904 South Taylor Street- Suite 100,,Green Bay,WI,54303,2349,NULL,NULL
484002127,0,"179946 ",501 Westminster Ave,,Fulton,MO,65251,1299,NULL,NULL
484002218,0,"133881 ",150 West University Boulevard,,Melbourne,FL,32901,6975,NULL,NULL
484002266,0,"139311 ",2000 Clayton State Boulevard,,Morrow,GA,30260,0285,NULL,NULL
484002368,0,"207856 ",7210 NW 39th Expressway,,Bethany,OK,73008,"    ",NULL,NULL
484002392,0,"129525 ",200 Bloomfield Ave,,West Hartford,CT,06117,1599,NULL,NULL
484002424,0,"242635 ",Bo San Daniel Sector Las Canelas Carretera 2,,Arecibo,PR,00614,"    ",NULL,NULL
484003631,0,"458991 ",2651 Midwest Dr,,Onalaska,WI,54650,"    ",NULL,NULL
484004136,0,"195720 ",3690 East Ave,,Rochester,NY,14618,3597,NULL,NULL
484004444,0,"219204 ",321 Kansas City Street,,Rapid City,SD,57701,3692,NULL,NULL
484004615,0,"225627 ",4301 Broadway,,San Antonio,TX,78209,"    ",NULL,NULL
484004898,0,"108092 ",5210 Grand Ave,,Fort Smith,AR,72913,3649,NULL,NULL
484005032,0,"190734 ",2822 Ave J,,Brooklyn,NY,11210,"    ",NULL,NULL
484005072,0,"245777 ",73 Main St,,Monsey,NY,10952,"    ",NULL,NULL
484005835,0,"191630 ",,,Geneva,NY,14456,"    ",NULL,NULL
484005885,0,"369659 ",10525 SE Cherry Blossom Dr,,Portland,OR,97216,"    ",NULL,NULL
484006105,0,"139658 ",408 Administration Building- 201 Dowman Drive,,Atlanta,GA,30322,"    ",NULL,NULL
484006333,0,"100654 ",4900 Meridian St,,Normal,AL,35762,"    ",NULL,NULL
484006410,0,"451705 ",6101 Yellowstone Rd Ste 101,,Cheyenne,WY,82009,"    ",NULL,NULL
484006615,0,"200572 ",101 College St SW,,Valley City,ND,58072,"    ",NULL,NULL
484006982,0,"419457 ",1550 Wilson Boulevard- Suite 600,,Arlington,VA,22209,"    ",NULL,NULL
484006986,0,"204839 ",1804 Liberty Ave,,Ironton,OH,45638,"    ",NULL,NULL
484007162,0,"208822 ",414 N Meridian St,,Newberg,OR,97132,"    ",NULL,NULL
484007685,0,"199698 ",1700 Dogwood Mile,,Laurinburg,NC,28352,"    ",NULL,NULL
484007701,0,"230366 ",5588 South Green Street,,Murray,UT,84123,6965,NULL,NULL
484008902,0,"126827 ",4435 N Chestnut Street,,Colorado Springs,CO,80907,3812,NULL,NULL
484009557,0,"260974 ",1401 Feehanville Road,,Mount Prospect,IL,60056,9823,NULL,NULL
485001117,0,"221014 ",1 Blowers Blvd.,,Milligan College,TN,37682,"    ",NULL,NULL
485001220,0,"456481 ",8180 N.W. 36 St.- Suite 401,,Miami,FL,33166,"    ",NULL,NULL
485002088,0,"405997 ",5700 Pasadena NE,,Albuquerque,NM,87113,1570,NULL,NULL
485002145,0,"180258 ",1301 Twentieth St S,,Great Falls,MT,59405,4996,NULL,NULL
485002300,0,"229780 ",1900 W 7th St.,,Plainview,TX,79072,"    ",NULL,NULL
485002322,0,"185572 ",400 Cedar Ave,,West Long Branch,NJ,07764,1898,NULL,NULL
485002497,0,"223117 ",1530 E Pine St,,Jacksonville,TX,75766,5407,NULL,NULL
485002555,0,"146490 ",1905 W. Field Court,,Lake Forest,IL,60045,"    ",NULL,NULL
485002790,0,"188030 ",2850 Weddell Street,,Las Cruces,NM,88003,8001,NULL,NULL
485003282,0,"458548 ",79th St and Central Park W,,New York,NY,10024,"    ",NULL,NULL
485003785,0,"201469 ",12955 Snow Rd,,Parma,OH,44130,3151,NULL,NULL
485003889,0,"459693 ",6101 W Centinela Ave,,Culver City,CA,90230,"    ",NULL,NULL
485003921,0,"204857 ",,,Athens,OH,45701,2979,NULL,NULL
485004174,0,"162283 ",2500 West North Avenue,,Baltimore,MD,21216,3698,NULL,NULL
485004575,0,"196255 ",450 Clarkson Ave,,Brooklyn,NY,11203,2098,NULL,NULL
485004675,0,"438151 ",383 W Vine St,,Murray,UT,84123,5671,NULL,NULL
485005154,0,"198756 ",100 Beatties Ford Road,,Charlotte,NC,28216,5398,NULL,NULL
485005260,0,"194569 ",400 Riverside Drive,,Johnson City,NY,13790,2712,NULL,NULL
485005508,0,"434946 ",600 N. Pine Island Road Suite 500,,Plantation,FL,33324,1393,NULL,NULL
485005670,0,"442338 ",1905 S. Haggerty Rd,,Canton,MI,48188,2025,NULL,NULL
485005704,0,"190637 ",250 Bedford Park Blvd W,,Bronx,NY,10468,"    ",NULL,NULL
485005937,0,"181020 ",1014 Boswell Avenue,,Crete,NE,68333,"    ",NULL,NULL
485005938,0,"131283 ",620 Michigan Avenue- NE,,Washington,DC,20064,"    ",NULL,NULL
485006467,0,"139630 ",181 Springs St,,Franklin Springs,GA,30639,"    ",NULL,NULL
485006617,0,"457022 ",5212 Hill Ave,,Toledo,OH,43615,"    ",NULL,NULL
485006749,0,"164492 ",50 Sunset Lane,,Paxton,MA,01612,1198,NULL,NULL
485007758,0,"180948 ",1000 Main St,,Chadron,NE,69337,2690,NULL,NULL
485008023,0,"167783 ",300 The Fenway,,Boston,MA,02115,5898,NULL,NULL
485008290,0,"201548 ",1 College and Main,,Columbus,OH,43209,2394,NULL,NULL
485008307,0,"207315 ",1111 W 17th St,,Tulsa,OK,74107,1898,NULL,NULL
485008891,0,"162584 ",101 Braddock Road,,Frostburg,MD,21532,1099,NULL,NULL
485008991,0,"201645 ",10900 Euclid Ave,,Cleveland,OH,44106,"    ",NULL,NULL
485009810,0,"198862 ",701 W Monroe St,,Salisbury,NC,28144,"    ",NULL,NULL
485009958,0,"234979 ",2600 N 20th Ave,,Pasco,WA,99301,"    ",NULL,NULL
486000508,0,"235769 ",2802 Wetmore Ave.,,Everett,WA,98201,"    ",NULL,NULL
486000684,0,"146241 ",315 S Plymouth Ct,,Chicago,IL,60604,"    ",NULL,NULL
486001257,0,"444927 ",5099 E. Grant Rd. #100,,Tucson,AZ,85712,"    ",NULL,NULL
486001413,0,"190114 ",431 Canal St,,New York,NY,10013,1919,NULL,NULL
486001677,0,"110097 ",13800 Biola Ave,,La Mirada,CA,90639,0001,NULL,NULL
486002010,0,"192925 ",18 Agassiz Circle,,Buffalo,NY,14214,2695,NULL,NULL
486002270,0,"459259 ",2151 Old Brick Rd,,Glen Allen,VA,23060,"    ",NULL,NULL
486003486,0,"102845 ",2221 E Northern Lights Blvd Ste 120,,Anchorage,AK,99508,"    ",NULL,NULL
486003531,0,"192864 ",221 E 71st St,,New York,NY,10021,4597,NULL,NULL
486003564,0,"166692 ",101 Academy Dr,,Buzzards Bay,MA,02532,1803,NULL,NULL
486003980,0,"251312 ",9 Science Court,,Columbia,SC,29203,"    ",NULL,NULL
486003985,0,"153409 ",Plaza West 2570 4th Street SW,,Mason City,IA,50401,"    ",NULL,NULL
486005438,0,"228866 ",5912 Spencer Hwy,,Pasadena,TX,77505,1699,NULL,NULL
486005828,0,"227526 ",FM 1098 Road & University Drive,,Prairie View,TX,77446,"    ",NULL,NULL
486006612,0,"133526 ",1658 Kings Rd,,Jacksonville,FL,32209,"    ",NULL,NULL
486006788,0,"128328 ",,,USAFA,CO,80840,5002,NULL,NULL
486006950,0,"242680 ",Calle Union-Batey Central Carr 195,,Fajardo,PR,00738,7003,NULL,NULL
486007323,0,"439330 ",4550 Montgomery Ave- Suite 100 North,,Bethesda,MD,20814,3304,NULL,NULL
486007426,0,"204547 ",6000 Rockside Woods Boulevard,,Independence,OH,44131,"    ",NULL,NULL
486007858,0,"209287 ",8435 NE Glisan St,,Portland,OR,97220,"    ",NULL,NULL
486008697,0,"235316 ",E 502 Boone Ave,,Spokane,WA,99258,0001,NULL,NULL
487000128,0,"102234 ",4000 Dauphin St,,Mobile,AL,36608,1791,NULL,NULL
487000142,0,"181002 ",2500 California Plaza,,Omaha,NE,68178,"    ",NULL,NULL
487000190,0,"144892 ",600 Lincoln Avenue,,Charleston,IL,61920,"    ",NULL,NULL
487000839,0,"132842 ",2173 N.W.  99th Avenue,,Miami,FL,33172,2209,NULL,NULL
487000906,0,"166948 ",777 Dedham Street,,Newton,MA,02459,"    ",NULL,NULL
487000916,0,"197735 ",25 Phyllis Terrace,,Monsey,NY,10952,"    ",NULL,NULL
487000930,0,"441690 ",Bo Caimito Rd 199 Km 0.3,,Rio Piedras,PR,00928,"    ",NULL,NULL
487001179,0,"204006 ",1601 University Blvd,,Hamilton,OH,45011,"    ",NULL,NULL
487002204,0,"140818 ",165 Central Ave,,Demorest,GA,30535,0010,NULL,NULL
487002639,0,"420866 ",999 North Plaza Dr.- Suite 111,,Schaumburg,IL,60173,5403,NULL,NULL
487002902,0,"153861 ",1000 N 4th St,,Fairfield,IA,52557,"    ",NULL,NULL
487003237,0,"457095 ",7600 North 16th St Ste160,,Phoenix,AZ,85020,1642,NULL,NULL
487003443,0,"194310 ",1 Pace Plaza,,New York,NY,10038,1598,NULL,NULL
487003605,0,"157216 ",210 Lindsey Wilson St,,Columbia,KY,42728,1223,NULL,NULL
487004574,0,"115746 ",249 Lambert Rd,,Carpinteria,CA,93013,"    ",NULL,NULL
487004618,0,"106704 ",201 Donaghey Ave,,Conway,AR,72035,0001,NULL,NULL
487005155,0,"175078 ",1501 State St,,Marshall,MN,56258,5468,NULL,NULL
487005263,0,"443881 ",4747 Hamilton Rd Ste E,,Columbus,GA,31904,6359,NULL,NULL
487005623,0,"445391 ",10400 Linn Station Rd Ste 120,,Louisville,KY,40223,3839,NULL,NULL
487005723,0,"156417 ",300 Clear Creek Rd,,Pineville,KY,40977,9752,NULL,NULL
487005859,0,"241951 ",Barrio Ballaja Campo Del Morro,,San Juan,PR,00902,1112,NULL,NULL
487005951,0,"200280 ",,,Grand Forks,ND,58202,8193,NULL,NULL
487006681,0,"440828 ",2600 NW College Way Cascades Hall,,Bend,OR,97701,"    ",NULL,NULL
487006821,0,"130253 ",5151 Park Ave,,Fairfield,CT,06825,1000,NULL,NULL
487006980,0,"168838 ",1020 S Washington St,,Owosso,MI,48867,"    ",NULL,NULL
487007129,0,"123448 ",2200 N Grand Ave,,Santa Ana,CA,92705,"    ",NULL,NULL
487007175,0,"117557 ",401 15th Street,,Oakland,CA,94612,2801,NULL,NULL
487007553,0,"128902 ",270 Mohegan Ave,,New London,CT,06320,"    ",NULL,NULL
487008459,0,"240392 ",5218 E. Terrace Dr.,,Madison,WI,53718,"    ",NULL,NULL
487008864,0,"232265 ",,,Hampton,VA,23668,0099,NULL,NULL
487009148,0,"152567 ",1 University Ave,,Angola,IN,46703,1764,NULL,NULL
487009224,0,"164076 ",8000 York Rd,,Towson,MD,21252,0001,NULL,NULL
487009772,0,"157599 ",3605 Fern Valley Road,,Louisville,KY,40219,"    ",NULL,NULL
488000133,0,"406015 ",3100 Bristol Street- Suite 500,,Costa Mesa,CA,92626,3099,NULL,NULL
488000630,0,"409829 ",100 Richmond Center Blvd,,Saint Peters,MO,63376,"    ",NULL,NULL
488001105,0,"404949 ",4233 Medwel Drive,,Newburgh,IN,47630,2528,NULL,NULL
488001602,0,"203580 ",391 W Washington St,,Painesville,OH,44077,3389,NULL,NULL
488001807,0,"230889 ",123 Pitkin Road,,Plainfield,VT,05667,9432,NULL,NULL
488002548,0,"161457 ",11 Hills Beach Rd,,Biddeford,ME,04005,9599,NULL,NULL
488003255,0,"446808 ",645 Andover Park West,,Seattle,WA,98188,0000,NULL,NULL
488003667,0,"202480 ",300 College Park,,Dayton,OH,45469,"    ",NULL,NULL
488003668,0,"217882 ",201 Sikes Hall,,Clemson,SC,29634,"    ",NULL,NULL
488003669,0,"242617 ",Rd. 102 Km. 30.6,,San German,PR,00683,9801,NULL,NULL
488003777,0,"195137 ",140 New Scotland Ave,,Albany,NY,12208,"    ",NULL,NULL
488004250,0,"450225 ",1628 Browning Road- Suite 180,,Columbia,SC,29210,"    ",NULL,NULL
488004760,0,"237640 ",#1 Campus View Drive,,Vienna,WV,26105,8000,NULL,NULL
488005096,0,"101709 ",Station 6001,,Montevallo,AL,35115,6000,NULL,NULL
488005864,0,"434034 ",10000 New Hampshire Ave,,Silver Spring,MD,20903,1706,NULL,NULL
488006126,0,"135081 ",1500 NW 49th St.,,Fort Lauderdale,FL,33309,"    ",NULL,NULL
488006537,0,"217235 ",8 Abbott Park Place,,Providence,RI,02903,3703,NULL,NULL
488006551,0,"228875 ",2800 S University Dr,,Fort Worth,TX,76129,"    ",NULL,NULL
488006592,0,"439783 ",155 First St,,Mineola,NY,11501,"    ",NULL,NULL
488006773,0,"161244 ",116 O'Brien Ave,,Machias,ME,04654,1397,NULL,NULL
488006850,0,"157863 ",310 College St,,Barbourville,KY,40906,1499,NULL,NULL
488007206,0,"182564 ",2201 West College Parkway,,Carson City,NV,89703,7399,NULL,NULL
488007226,0,"161165 ",1 College Circle,,Bangor,ME,04401,2999,NULL,NULL
488007573,0,"236090 ",4301 N Stevens,,Tacoma,WA,98407,6699,NULL,NULL
488007775,0,"190549 ",2900 Bedford Ave,,Brooklyn,NY,11210,"    ",NULL,NULL
488008279,0,"404073 ",1500 University Dr,,Auburn Hills,MI,48326,2642,NULL,NULL
488008758,0,"156408 ",600 W Walnut St,,Danville,KY,40422,1394,NULL,NULL
488009331,0,"196024 ",2 Main Street,,Delhi,NY,13753,1100,NULL,NULL
488009402,0,"111391 ",225 Cedar St,,San Diego,CA,92101,3046,NULL,NULL
488009567,0,"197708 ",500 W 185th St,,New York,NY,10033,3299,NULL,NULL
488009722,0,"452027 ",410 Blackwell St- Ste 200,,Durham,NC,27701,"    ",NULL,NULL
489000764,0,"453127 ",220 Lexington Green Cir Ste 500,,Lexington,KY,40503,"    ",NULL,NULL
489001001,0,"114840 ",135 N Oakland Ave,,Pasadena,CA,91182,"    ",NULL,NULL
489001032,0,"243832 ",560 Ponce de Leon Ave.  Cr. Arroyo St.,,San Juan,PR,00919,2303,NULL,NULL
489001438,0,"448497 ",1656 Henthorne Blvd. - Suite B,,Maumee,OH,43537,"    ",NULL,NULL
489002031,0,"220552 ",3904 Lonas Road,,Knoxville,TN,37909,0000,NULL,NULL
489002039,0,"239512 ",1411 Ellis Avenue,,Ashland,WI,54806,3999,NULL,NULL
489002673,0,"399869 ",222 S. Harbor Blvd.- Suite 200,,Anaheim,CA,92805,3758,NULL,NULL
489002903,0,"240417 ",712 S. Broadway St.,,Menomonie,WI,54751,"    ",NULL,NULL
489003401,0,"458982 ",10000 IH-10 W Ste 200,,San Antonio,TX,78230,"    ",NULL,NULL
489004278,0,"195128 ",65 1st Street,,Troy,NY,12180,"    ",NULL,NULL
489005063,0,"443331 ",12215 Victory Boulevard,,Los Angeles,CA,91606,3119,NULL,NULL
489005119,0,"176451 ",787 E. Northside Drive,,Jackson,MS,39286,"    ",NULL,NULL
489005931,0,"193973 ",,,Niagara University,NY,14109,"    ",NULL,NULL
489006111,0,"451954 ",1860 NW 118th St- Ste 110,,Clive,IA,50325,"    ",NULL,NULL
